ForceID	KungFuID	PointID	Type	CostTrain	PointRequireLevel	SkillID1	SkillLevel1	RequireLevel1	RequireQuestID1	SkillColor1	SkillID2	SkillLevel2	RequireLevel2	RequireQuestID2	SkillColor2	SkillID3	SkillLevel3	RequireLevel3	RequireQuestID3	SkillColor3	SkillID4	SkillLevel4	RequireLevel4	RequireQuestID4	SkillColor4	SkillID5	SkillLevel5	RequireLevel5	RequireQuestID5	SkillColor5	SkillID6	SkillLevel6	RequireLevel6	RequireQuestID6	SkillColor6	SkillID7	SkillLevel7	RequireLevel7	RequireQuestID7	SkillColor7	SkillID8	SkillLevel8	RequireLevel8	RequireQuestID8	SkillColor8	SkillID9	SkillLevel9	RequireLevel9	RequireQuestID9	SkillColor9	SkillID10	SkillLevel10	RequireLevel10	RequireQuestID10	SkillColor10	SkillID11	SkillLevel11	RequireLevel11	RequireQuestID11	SkillColor11	SkillID12	SkillLevel12	RequireLevel12	RequireQuestID12	SkillColor12
5	9	178	3	300	115	5880	1	115	0	0	41884	1	115	0	0	566	1	115	0	0	5889	1	115	0	0	6567	1	115	0	0	23932	1	115	0	0	38576	1	115	0	0	30780	1	115	0	0	18204	1	115	0	0	24988	1	115	0	0	5877	1	115	0	0	41883	1	115	0	0
7	16	181	1	300	108	42482	1	108	0	1	42481	1	108	0	2	20544	1	108	0	3	34679	1	108	0	4			108		0																																			
7	16	182	2	300	109	5719	1	109	0	0	5715	1	109	0	0	6498	1	109	0	0	6495	1	109	0	0			109		0																																			
7	16	183	2	300	110	42473	1	110	0	0	6506	1	110	0	0	6778	1	110	0	0	3092	1	110	0	0			110		0																																			
7	16	184	2	300	111	24037	1	111	0	0	18249	1	111	0	0	42474	1	111	0	0	38750	1	111	0	0			111		0																																			
7	16	185	2	300	112	42476	1	112	0	0	42475	1	112	0	0	6508	1	112	0	0	14856	1	112	0	0			112		0																																			
7	16	186	2	300	113	42478	1	113	0	0	42477	1	113	0	0	3115	1	113	0	0	30921	1	113	0	0			113		0																																			
7	16	187	2	300	114	25151	1	114	0	0	18675	1	114	0	0	30723	1	114	0	0	42479	1	114	0	0			114		0																																			
7	16	188	3	300	115	6461	1	115	0	0	6464	1	115	0	0	23642	1	115	0	0	18241	1	115	0	0	33577	1	115	0	0	17572	1	115	0	0	33134	1	115	0	0	36279	1	115	0	0	6510	1	115	0	0	27267	1	115	0	0	18237	1	115	0	0	42472	1	115	0	0
7	16	189	3	300	115	6461	1	115	0	0	6464	1	115	0	0	23642	1	115	0	0	18241	1	115	0	0	33577	1	115	0	0	17572	1	115	0	0	33134	1	115	0	0	36279	1	115	0	0	6510	1	115	0	0	27267	1	115	0	0	18237	1	115	0	0	42472	1	115	0	0
7	16	190	3	300	115	6461	1	115	0	0	6464	1	115	0	0	23642	1	115	0	0	18241	1	115	0	0	33577	1	115	0	0	17572	1	115	0	0	33134	1	115	0	0	36279	1	115	0	0	6510	1	115	0	0	27267	1	115	0	0	18237	1	115	0	0	42472	1	115	0	0
7	15	193	1	300	108	34644	1	108	0	1	30588	1	108	0	2	25132	1	108	0	3	18672	1	108	0	4			108		0																																			
7	15	194	2	300	109	5721	1	109	0	0	6438	1	109	0	0	42927	1	109	0	0	3115	1	109	0	0			109		0																																			
7	15	195	2	300	110	21724	1	110	0	0	6775	1	110	0	3	40218	1	110	0	0	3092	1	110	0	0			110		0																																			
7	15	196	2	300	111	42449	1	111	0	0	37324	1	111	0	0	6449	1	111	0	0	25119	1	111	0	0			111		0																																			
7	15	197	2	300	112	14851	1	112	0	0	5719	1	112	0	0	38676	1	112	0	0	28904	1	112	0	0			112		0																																			
7	15	198	2	300	113	38678	1	113	0	0	37325	1	113	0	0	6452	1	113	0	0	28905	1	113	0	0			113		0																																			
7	15	199	2	300	114	42490	1	114	0	2	18664	1	114	0	0	28599	1	114	0	0	38681	1	114	0	0			114		0																																			
7	15	200	3	300	115	6874	1	115	0	0	6473	1	115	0	0	14811	1	115	0	0	34735	1	115	0	0	6451	1	115	0	0	42451	1	115	0	4	28903	1	115	0	0	18241	1	115	0	0	6461	1	115	0	0	6464	1	115	0	0	6439	1	115	0	0	25118	1	115	0	0
7	15	201	3	300	115	6874	1	115	0	0	6473	1	115	0	0	14811	1	115	0	0	34735	1	115	0	0	6451	1	115	0	0	42451	1	115	0	4	28903	1	115	0	0	18241	1	115	0	0	6461	1	115	0	0	6464	1	115	0	0	6439	1	115	0	0	25118	1	115	0	0
7	15	202	3	300	115	6874	1	115	0	0	6473	1	115	0	0	14811	1	115	0	0	34735	1	115	0	0	6451	1	115	0	0	42451	1	115	0	4	28903	1	115	0	0	18241	1	115	0	0	6461	1	115	0	0	6464	1	115	0	0	6439	1	115	0	0	25118	1	115	0	0
9	19	205	1	300	108	6818	1	108	0	1	6824	1	108	0	2	14633	1	108	0	3	25184	1	108	0	4			108		0																																			
9	19	206	2	300	109	6822	1	109	0	0	43059	1	109	0	0	42099	1	109	0	0	38878	1	109	0	0			109		0																																			
9	19	207	2	300	110	6843	1	110	0	0	6814	1	110	0	0	42045	1	110	0	0	6337	1	110	0	0			110		0																																			
9	19	208	2	300	111	15211	1	111	0	0	37339	1	111	0	0	38656	1	111	0	0	6832	1	111	0	0			111		0																																			
9	19	209	2	300	112	15212	1	112	0	0	43206	1	112	0	0	6830	1	112	0	0	6845	1	112	0	0			112		0																																			
9	19	210	2	300	113	41993	1	113	0	0	40646	1	113	0	0	40331	1	113	0	0	37385	1	113	0	0			113		0																																			
9	19	211	2	300	114	25194	1	114	0	0	25197	1	114	0	0	14927	1	114	0	1	28989	1	114	0	0			114		0																																			
9	19	212	3	300	115	6811	1	115	0	0	21284	1	115	0	0	6833	1	115	0	0	6810	1	115	0	0	6813	1	115	0	0	6842	1	115	0	0	6834	1	115	0	0	32725	1	115	0	0	26701	1	115	0	0	32731	1	115	0	0	14626	1	115	0	0	26702	1	115	0	0
9	19	213	3	300	115	6811	1	115	0	0	21284	1	115	0	0	6833	1	115	0	0	6810	1	115	0	0	6813	1	115	0	0	6842	1	115	0	0	6834	1	115	0	0	32725	1	115	0	0	26701	1	115	0	0	32731	1	115	0	0	14626	1	115	0	0	26702	1	115	0	0
9	19	214	3	300	115	6811	1	115	0	0	21284	1	115	0	0	6833	1	115	0	0	6810	1	115	0	0	6813	1	115	0	0	6842	1	115	0	0	6834	1	115	0	0	32725	1	115	0	0	26701	1	115	0	0	32731	1	115	0	0	14626	1	115	0	0	26702	1	115	0	0
21	20	217	1	300	108	25203	1	108	0	1	14849	1	108	0	2	15072	1	108	0	0	25213	1	108	0	0			108		0																																			
21	20	218	2	300	109	26729	1	109	0	0	26897	1	109	0	0	25216	1	109	0	0	14841	1	109	0	0			109		0																																			
21	20	219	2	300	110	13126	1	110	0	0	13171	1	110	0	0	13420	1	110	0	0	13134	1	110	0	0			110		0																																			
21	20	220	2	300	111	13098	1	111	0	0	14840	1	111	0	0	18723	1	111	0	0	13071	1	111	0	0			111		0																																			
21	20	221	2	300	112	13421	1	112	0	0	13422	1	112	0	0	13418	1	112	0	0	13113	1	112	0	0			112		0																																			
21	20	222	2	300	113	13363	1	113	0	0	13364	1	113	0	0	39045	1	113	0	0	13138	1	113	0	0			113		0																																			
21	20	223	2	300	114	13132	1	114	0	0	13133	1	114	0	0	34912	1	114	0	0	13124	1	114	0	0			114		0																																			
21	20	224	3	300	115	34540	1	115	0	0	40721	1	115	0	0	13356	1	115	0	0	13366	1	115	0	0	13367	1	116	0	0	13321	1	115	0	0	13073	1	115	0	0	25356	1	115	0	0	13320	1	117	0	0	13089	1	115	0	0	34602	1	115	0	0	13368	1	115	0	0
21	20	225	3	300	115	34540	1	115	0	0	40721	1	115	0	0	13356	1	115	0	0	13366	1	115	0	0	13367	1	116	0	0	13321	1	115	0	0	13073	1	115	0	0	25356	1	115	0	0	13320	1	117	0	0	13089	1	115	0	0	34602	1	115	0	0	13368	1	115	0	0
21	20	226	3	300	115	34540	1	115	0	0	40721	1	115	0	0	13356	1	115	0	0	13366	1	115	0	0	13367	1	116	0	0	13321	1	115	0	0	13073	1	115	0	0	25356	1	115	0	0	13320	1	117	0	0	13089	1	115	0	0	34602	1	115	0	0	13368	1	115	0	0
21	21	229	1	300	108	13090	1	108	0	1	41740	1	108	0	2	18354	1	108	0	3	13414	1	108	0	4			108		0																																			
21	21	230	2	300	109	37559	1	114	0	2	34912	1	114	0	0	38969	1	114	0	0	13418	1	114	0	0			109		0																																			
21	21	231	2	300	110	36058	1	110	0	0	41982	1	110	0	0	13152	1	110	0	0	13153	1	110	0	0			110		0																																			
21	21	232	2	300	111	13278	1	111	0	0	14840	1	111	0	0	37240	1	111	0	0	14838	1	111	0	0			111		0																																			
21	21	233	2	300	112	36205	1	112	0	0	13086	1	112	0	0	13111	1	112	0	0	13304	1	112	0	0			112		0																																			
21	21	234	2	300	113	21281	1	113	0	0	13073	1	113	0	0	37558	1	113	0	2	20984	1	113	0	0			113		0																																			
21	21	235	2	300	114	30769	1	109	0	0	15196	1	109	0	0	25213	1	109	0	0	29066	1	109	0	0			114		0																																			
21	21	236	3	300	115	37239	1	115	0	0	32618	1	115	0	0	13172	1	115	0	0	25212	1	115	0	0	13317	1	116	0	0	21282	1	115	0	0	41834	1	115	0	0	13374	1	115	0	0	22897	1	117	0	0	39664	1	115	0	0	13395	1	115	0	0	34540	1	115	0	0
21	21	237	3	300	115	37239	1	115	0	0	32618	1	115	0	0	13172	1	115	0	0	25212	1	115	0	0	13317	1	116	0	0	21282	1	115	0	0	41834	1	115	0	0	13374	1	115	0	0	22897	1	117	0	0	39664	1	115	0	0	13395	1	115	0	0	34540	1	115	0	0
21	21	238	3	300	115	37239	1	115	0	0	32618	1	115	0	0	13172	1	115	0	0	25212	1	115	0	0	13317	1	116	0	0	21282	1	115	0	0	41834	1	115	0	0	13374	1	115	0	0	22897	1	117	0	0	39664	1	115	0	0	13395	1	115	0	0	34540	1	115	0	0
22	22	241	1	300	108	25220	1	108	0	1	14871	1	108	0	2	14870	1	108	0	3	41830	1	108	0	4			108		0																																			
22	22	242	2	300	109	14285	1	109	0	0	18704	1	109	0	0	40313	1	109	0	0	37287	1	109	0	0			109		0																																			
22	22	243	2	300	110	14466	1	110	0	0	40325	1	110	0	0	14874	1	110	0	0	41837	1	110	0	0			110		0																																			
22	22	244	2	300	111	32486	1	111	0	0	25224	1	111	0	0	14557	1	111	0	0	41838	1	111	0	4			111		0																																			
22	22	245	2	300	112	14163	1	112	0	0	30589	1	112	0	0	41796	1	112	0	3	31157	1	112	0	0			112		0																																			
22	22	246	2	300	113	14336	1	113	0	0	14441	1	113	0	0	41797	1	113	0	3	41856	1	113	0	0			113		0																																			
22	22	247	2	300	114	30797	1	114	0	1	29071	1	114	0	0	42529	1	114	0	0	34344	1	114	0	0			114		0																																			
22	22	248	3	300	115	40743	1	115	0	0	14321	1	115	0	0	14282	1	115	0	0	14313	1	115	0	0	18711	1	115	0	0	14152	1	115	0	0	14143	1	115	0	0	14146	1	115	0	0	32487	1	115	0	0	14873	1	115	0	0	29069	1	115	0	0	14093	1	115	0	0
22	22	249	3	300	115	40743	1	115	0	0	14321	1	115	0	0	14282	1	115	0	0	14313	1	115	0	0	18711	1	115	0	0	14152	1	115	0	0	14143	1	115	0	0	14146	1	115	0	0	32487	1	115	0	0	14873	1	115	0	0	29069	1	115	0	0	14093	1	115	0	0
22	22	250	3	300	115	40743	1	115	0	0	14321	1	115	0	0	14282	1	115	0	0	14313	1	115	0	0	18711	1	115	0	0	14152	1	115	0	0	14143	1	115	0	0	14146	1	115	0	0	32487	1	115	0	0	14873	1	115	0	0	29069	1	115	0	0	14093	1	115	0	0
22	23	253	1	300	108	14286	1	108	0	1	14470	1	108	0	2	38612	1	108	0	3	42157	1	108	0	4			108		0																																			
22	23	254	2	300	109	14361	1	109	0	0	14249	1	109	0	0	36012	1	109	0	0	42200	1	109	0	4			109		0																																			
22	23	255	2	300	110	34502	1	110	0	0	14405	1	110	0	0	14256	1	110	0	0	42905	1	110	0	4			110		0																																			
22	23	256	2	300	111	14353	1	111	0	0	24036	1	111	0	0	30531	1	111	0	0	42202	1	111	0	4			111		0																																			
22	23	257	2	300	112	26772	1	112	0	0	22029	1	112	0	0	18819	1	112	0	0	42182	1	112	0	4			112		0																																			
22	23	258	2	300	113	34352	1	113	0	0	22808	1	113	0	0	42904	1	113	0	0	32404	1	113	0	0			113		0																																			
22	23	259	2	300	114	40333	1	114	0	0	42210	1	114	0	0	28131	1	114	0	0	15068	1	114	0	0			114		0																																			
22	23	260	3	300	115	22797	1	115	0	0	23678	1	115	0	0	14874	1	115	0	0	29069	1	115	0	0	14313	1	115	0	0	14164	1	115	0	0	17521	1	115	0	0	14442	1	115	0	0	24020	1	115	0	0	14167	1	115	0	0	33117	1	115	0	0	14169	1	115	0	0
22	23	261	3	300	115	22797	1	115	0	0	23678	1	115	0	0	14874	1	115	0	0	29069	1	115	0	0	14313	1	115	0	0	14164	1	115	0	0	17521	1	115	0	0	14442	1	115	0	0	24020	1	115	0	0	14167	1	115	0	0	33117	1	115	0	0	14169	1	115	0	0
22	23	262	3	300	115	22797	1	115	0	0	23678	1	115	0	0	14874	1	115	0	0	29069	1	115	0	0	14313	1	115	0	0	14164	1	115	0	0	17521	1	115	0	0	14442	1	115	0	0	24020	1	115	0	0	14167	1	115	0	0	33117	1	115	0	0	14169	1	115	0	0
23	24	265	1	300	108	28680	1	108	0	1	21858	1	108	0	2	25639	1	108	0	3	25095	1	108	0	4			108		0																																			
23	24	266	2	300	109	16816	1	114	0	0	21753	1	114	0	0	16748	1	114	0	0	17047	1	114	0	0			109		0																																			
23	24	267	2	300	110	16724	1	110	0	0	16726	1	110	0	0	16977	1	110	0	0	42461	1	110	0	0			110		0																																			
23	24	268	2	300	111	16779	1	111	0	0	17042	1	111	0	0	18625	1	111	0	0	42563	1	111	0	0			111		0																																			
23	24	269	2	300	112	30920	1	112	0	0	25254	1	112	0	0	26904	1	112	0	0	21264	1	112	0	0			112		0																																			
23	24	270	2	300	113	16733	1	113	0	0	32857	1	113	0	0	38541	1	113	0	0	42564	1	113	0	0			113		0																																			
23	24	271	2	300	114	16847	1	109	0	0	16777	1	109	0	0	26735	1	109	0	0	42410	1	109	0	0			114		0																																			
23	24	272	3	300	115	16958	1	115	0	0	16739	1	115	0	0	37982	1	115	0	0	34677	1	115	0	0	16691	1	116	0	0	16911	1	115	0	0	16893	1	115	0	0	17054	1	115	0	0	17056	1	117	0	0	16957	1	115	0	0	16781	1	115	0	0	33123	1	115	0	0
23	24	273	3	300	115	16958	1	115	0	0	16739	1	115	0	0	37982	1	115	0	0	34677	1	115	0	0	16691	1	116	0	0	16911	1	115	0	0	16893	1	115	0	0	17054	1	115	0	0	17056	1	117	0	0	16957	1	115	0	0	16781	1	115	0	0	33123	1	115	0	0
23	24	274	3	300	115	16958	1	115	0	0	16739	1	115	0	0	37982	1	115	0	0	34677	1	115	0	0	16691	1	116	0	0	16911	1	115	0	0	16893	1	115	0	0	17054	1	115	0	0	17056	1	117	0	0	16957	1	115	0	0	16781	1	115	0	0	33123	1	115	0	0
24	25	277	1	300	108	32476	1	108	0	1	32594	1	108	0	2	20837	1	108	0	3	41832	1	108	0	4			108		0																																			
24	25	278	2	300	109	38668	1	109	0	0	20363	1	109	0	0	20350	1	109	0	0	20700	1	109	0	0			109		0																																			
24	25	279	2	300	110	38670	1	110	0	0	38868	1	110	0	0	20729	1	110	0	0	20694	1	110	0	0			110		0																																			
24	25	280	2	300	111	21293	1	111	0	0	20759	1	111	0	0	28985	1	111	0	0	38691	1	111	0	0			111		0																																			
24	25	281	2	300	112	32488	1	112	0	0	20753	1	112	0	0	20351	1	112	0	0	20718	1	112	0	0			112		0																																			
24	25	282	2	300	113	38667	1	113	0	0	20641	1	113	0	0	20065	1	113	0	0	25276	1	113	0	0			113		0																																			
24	25	283	2	300	114	20747	1	114	0	0	20741	1	114	0	0	20601	1	114	0	0	25283	1	114	0	0			114		0																																			
24	25	284	3	300	115	41729	1	115	0	0	20716	1	115	0	0	41731	1	115	0	4	25267	1	115	0	0	20348	1	115	0	0	20720	1	115	0	0	28987	1	115	0	0	32592	1	115	0	0	38669	1	115	0	0	26745	1	115	0	0	20722	1	115	0	0	20757	1	115	0	0
24	25	285	3	300	115	41729	1	115	0	0	20716	1	115	0	0	41731	1	115	0	4	25267	1	115	0	0	20348	1	115	0	0	20720	1	115	0	0	28987	1	115	0	0	32592	1	115	0	0	38669	1	115	0	0	26745	1	115	0	0	20722	1	115	0	0	20757	1	115	0	0
24	25	286	3	300	115	41729	1	115	0	0	20716	1	115	0	0	41731	1	115	0	4	25267	1	115	0	0	20348	1	115	0	0	20720	1	115	0	0	28987	1	115	0	0	32592	1	115	0	0	38669	1	115	0	0	26745	1	115	0	0	20722	1	115	0	0	20757	1	115	0	0
25	26	289	1	300	108	38773	1	108	0	0	23971	1	108	0	1	25304	1	108	0	0	29166	1	108	0	0			108		0																																			
25	26	290	2	300	109	22593	1	109	0	0	22598	1	109	0	0	22590	1	109	0	0	28705	1	109	0	0			109		0																																			
25	26	291	2	300	110	22571	1	110	0	0	22573	1	110	0	0	22973	1	110	0	0	42419	1	110	0	1			110		0																																			
25	26	292	2	300	111	26760	1	111	0	0	22568	1	111	0	0	40161	1	111	0	0	40173	1	111	0	0			111		0																																			
25	26	293	2	300	112	42416	1	112	0	0	23309	1	112	0	0	22592	1	112	0	0	22574	1	112	0	0			112		0																																			
25	26	294	2	300	113	22579	1	113	0	0	23480	1	113	0	0	22581	1	113	0	0	22582	1	113	0	0			113		0																																			
25	26	295	2	300	114	22603	1	114	0	0	29173	1	114	0	0	22602	1	114	0	1	42429	1	114	0	0			114		0																																			
25	26	296	3	300	115	22575	1	115	0	0	25310	1	115	0	0	22975	1	115	0	0	22564	1	115	0	0	22591	1	115	0	0	40164	1	115	0	0	22587	1	115	0	0	30849	1	115	0	0	22580	1	115	0	0	22595	1	115	0	0	22596	1	115	0	0	22586	1	115	0	0
25	26	297	3	300	115	22575	1	115	0	0	25310	1	115	0	0	22975	1	115	0	0	22564	1	115	0	0	22591	1	115	0	0	40164	1	115	0	0	22587	1	115	0	0	30849	1	115	0	0	22580	1	115	0	0	22595	1	115	0	0	22596	1	115	0	0	22586	1	115	0	0
25	26	298	3	300	115	22575	1	115	0	0	25310	1	115	0	0	22975	1	115	0	0	22564	1	115	0	0	22591	1	115	0	0	40164	1	115	0	0	22587	1	115	0	0	30849	1	115	0	0	22580	1	115	0	0	22595	1	115	0	0	22596	1	115	0	0	22586	1	115	0	0
211	27	301	1	300	108	25368	1	108	0	1	37456	1	108	0	2	25026	1	108	0	3	25148	1	108	0	4			108		0																																			
211	27	302	2	300	109	25173	1	109	0	0	25088	1	109	0	0	25382	1	109	0	3	24965	1	109	0	0			109		0																																			
211	27	303	2	300	110	25028	1	110	0	1	25367	1	110	0	2	25137	1	110	0	0	25072	1	110	0	0			110		0																																			
211	27	304	2	300	111	25034	1	111	0	0	24951	1	111	0	0	42489	1	111	0	0	42492	1	111	0	0			111		0																																			
211	27	305	2	300	112	25087	1	112	0	0	25011	1	112	0	1	32791	1	112	0	0	42504	1	112	0	0			112		0																																			
211	27	306	2	300	113	25022	1	113	0	0	42511	1	113	0	0	24994	1	113	0	0	25114	1	113	0	0			113		0																																			
211	27	307	2	300	114	42455	1	114	0	0	25383	1	114	0	3	25176	1	114	0	0	37505	1	114	0	0			114		0																																			
211	27	308	3	300	115	25074	1	115	0	0	25061	1	115	0	0	24986	1	115	0	0	25378	1	115	0	0	25085	1	115	0	0	25030	1	115	0	0	25379	1	115	0	0	24949	1	115	0	0	24983	1	115	0	0	32794	1	115	0	0	25066	1	115	0	0	42926	1	115	0	0
211	27	309	3	300	115	25074	1	115	0	0	25061	1	115	0	0	24986	1	115	0	0	25378	1	115	0	0	25085	1	115	0	0	25030	1	115	0	0	25379	1	115	0	0	24949	1	115	0	0	24983	1	115	0	0	32794	1	115	0	0	25066	1	115	0	0	42926	1	115	0	0
211	27	310	3	300	115	25074	1	115	0	0	25061	1	115	0	0	24986	1	115	0	0	25378	1	115	0	0	25085	1	115	0	0	25030	1	115	0	0	25379	1	115	0	0	24949	1	115	0	0	24983	1	115	0	0	32794	1	115	0	0	25066	1	115	0	0	42926	1	115	0	0
212	28	313	1	300	108	28710	1	108	0	1	28739	1	108	0	2	40154	1	108	0	3	28428	1	108	0	4			108		0																																			
212	28	314	2	300	109	28644	1	109	0	0	28646	1	109	0	0	28627	1	109	0	0	28758	1	109	0	0			109		0																																			
212	28	315	2	300	110	28605	1	110	0	0	28649	1	110	0	0	28637	1	110	0	0	42443	1	110	0	0			110		0																																			
212	28	316	2	300	111	28678	1	111	0	0	28421	1	111	0	0	28716	1	111	0	0	38657	1	111	0	0			111		0																																			
212	28	317	2	300	112	28700	1	112	0	0	40119	1	112	0	0	42919	1	112	0	3	34691	1	112	0	0			112		0																																			
212	28	318	2	300	113	28744	1	113	0	0	36059	1	113	0	0	42408	1	113	0	0	40121	1	113	0	0			113		0																																			
212	28	319	2	300	114	32897	1	114	0	0	36170	1	114	0	0	29471	1	114	0	0	28756	1	114	0	0			114		0																																			
212	28	320	3	300	115	28650	1	115	0	0	28624	1	115	0	0	28405	1	115	0	0	38648	1	115	0	0	28641	1	115	0	0	28713	1	115	0	0	42402	1	115	0	3	28608	1	115	0	0	28609	1	115	0	0	28349	1	115	0	0	40343	1	115	0	0	38660	1	115	0	0
212	28	321	3	300	115	28650	1	115	0	0	28624	1	115	0	0	28405	1	115	0	0	38648	1	115	0	0	28641	1	115	0	0	28713	1	115	0	0	42402	1	115	0	3	28608	1	115	0	0	28609	1	115	0	0	28349	1	115	0	0	40343	1	115	0	0	38660	1	115	0	0
212	28	322	3	300	115	28650	1	115	0	0	28624	1	115	0	0	28405	1	115	0	0	38648	1	115	0	0	28641	1	115	0	0	28713	1	115	0	0	42402	1	115	0	3	28608	1	115	0	0	28609	1	115	0	0	28349	1	115	0	0	40343	1	115	0	0	38660	1	115	0	0
212	29	325	1	300	108	28443	1	108	0	1	28458	1	108	0	2	28415	1	108	0	3	28461	1	108	0	4			108		0																																			
212	29	326	2	300	109	28344	1	109	0	0	28376	1	109	0	0	28375	1	109	0	0	30507	1	109	0	0			109		0																																			
212	29	327	2	300	110	40194	1	110	0	0	28406	1	110	0	0	29503	1	110	0	0	28405	1	110	0	0			110		0																																			
212	29	328	2	300	111	28419	1	111	0	0	32882	1	111	0	0	28485	1	111	0	0	28370	1	111	0	0			111		0																																			
212	29	329	2	300	112	38965	1	112	0	0	38633	1	112	0	0	28432	1	112	0	0	42500	1	112	0	0			112		0																																			
212	29	330	2	300	113	36067	1	113	0	0	30016	1	113	0	0	28436	1	113	0	0	30734	1	113	0	0			113		0																																			
212	29	331	2	300	114	28426	1	114	0	0	28583	1	114	0	0	38642	1	114	0	0	28533	1	114	0	0			114		0																																			
212	29	332	3	300	115	29498	1	115	0	0	28413	1	115	0	0	28420	1	115	0	0	28439	1	115	0	0	28365	1	115	0	0	34796	1	115	0	0	28731	1	115	0	0	39661	1	115	0	0	28367	1	115	0	0	40192	1	115	0	0	28343	1	115	0	0	37354	1	115	0	0
212	29	333	3	300	115	29498	1	115	0	0	28413	1	115	0	0	28420	1	115	0	0	28439	1	115	0	0	28365	1	115	0	0	34796	1	115	0	0	28731	1	115	0	0	39661	1	115	0	0	28367	1	115	0	0	40192	1	115	0	0	28343	1	115	0	0	37354	1	115	0	0
212	29	334	3	300	115	29498	1	115	0	0	28413	1	115	0	0	28420	1	115	0	0	28439	1	115	0	0	28365	1	115	0	0	34796	1	115	0	0	28731	1	115	0	0	39661	1	115	0	0	28367	1	115	0	0	40192	1	115	0	0	28343	1	115	0	0	37354	1	115	0	0
213	30	337	1	300	108	32458	1	108	0	1	32498	1	108	0	2	42035	1	108	0	3	32500	1	108	0	4			108		0																																			
213	30	338	2	300	109	32580	1	109	0	0	33027	1	109	0	0	32492	1	109	0	0	32588	1	109	0	0			109		0																																			
213	30	339	2	300	110	32502	1	110	0	0	32582	1	110	0	0	32512	1	110	0	0	32457	1	110	0	0			110		0																																			
213	30	340	2	300	111	34722	1	111	0	0	32497	1	111	0	0	42233	1	111	0	0	32587	1	111	0	0			111		0																																			
213	30	341	2	300	112	32508	1	112	0	0	32610	1	112	0	0	32608	1	112	0	0	32609	1	112	0	0			112		0																																			
213	30	342	2	300	113	32493	1	113	0	0	32509	1	113	0	0	32611	1	113	0	0	32613	1	113	0	0			113		0																																			
213	30	343	2	300	114	36035	1	114	0	0	32586	1	114	0	0	32665	1	114	0	0	32614	1	114	0	0			114		0																																			
213	30	344	3	300	115	32499	1	115	0	0	32452	1	115	0	0	32495	1	115	0	0	32459	1	115	0	0	32578	1	115	0	0	42060	1	115	0	0	32491	1	115	0	0	32579	1	115	0	0	32511	1	115	0	0	32577	1	115	0	0	32494	1	115	0	0	32465	1	115	0	0
213	30	345	3	300	115	32499	1	115	0	0	32452	1	115	0	0	32495	1	115	0	0	32459	1	115	0	0	32578	1	115	0	0	42060	1	115	0	0	32491	1	115	0	0	32579	1	115	0	0	32511	1	115	0	0	32577	1	115	0	0	32494	1	115	0	0	32465	1	115	0	0
213	30	346	3	300	115	32499	1	115	0	0	32452	1	115	0	0	32495	1	115	0	0	32459	1	115	0	0	32578	1	115	0	0	42060	1	115	0	0	32491	1	115	0	0	32579	1	115	0	0	32511	1	115	0	0	32577	1	115	0	0	32494	1	115	0	0	32465	1	115	0	0
214	32	349	1	300	108	35761	1	108	0	0	35762	1	108	0	0	40240	1	108	0	2	42468	1	108	0	1			108		0																																			
214	32	350	2	300	109	42486	1	109	0	0	35748	1	109	0	0	38866	1	109	0	0	35757	1	109	0	0			109		0																																			
214	32	351	2	300	110	35721	1	110	0	0	35724	1	110	0	0	35727	1	110	0	0	38664	1	110	0	0			110		0																																			
214	32	352	2	300	111	35719	1	111	0	0	35722	1	111	0	0	42467	1	111	0	2	35726	1	111	0	0			111		0																																			
214	32	353	2	300	112	35743	1	112	0	0	35736	1	112	0	0	35759	1	112	0	0	42470	1	112	0	1			112		0																																			
214	32	354	2	300	113	35733	1	113	0	0	36449	1	113	0	0	35730	1	113	0	0	35763	1	113	0	0			113		0																																			
214	32	355	2	300	114	35765	1	114	0	0	35751	1	114	0	0	42469	1	114	0	1	35760	1	114	0	0			114		0																																			
214	32	356	3	300	115	35729	1	115	0	0	40238	1	115	0	0	35731	1	115	0	0	35732	1	115	0	0	35728	1	115	0	0	35742	1	115	0	0	35756	1	115	0	0	35745	1	115	0	0	35737	1	115	0	0	40239	1	115	0	0	42471	1	115	0	1	35740	1	115	0	0
214	32	357	3	300	115	35729	1	115	0	0	40238	1	115	0	0	35731	1	115	0	0	35732	1	115	0	0	35728	1	115	0	0	35742	1	115	0	0	35756	1	115	0	0	35745	1	115	0	0	35737	1	115	0	0	40239	1	115	0	0	42471	1	115	0	1	35740	1	115	0	0
214	32	358	3	300	115	35729	1	115	0	0	40238	1	115	0	0	35731	1	115	0	0	35732	1	115	0	0	35728	1	115	0	0	35742	1	115	0	0	35756	1	115	0	0	35745	1	115	0	0	35737	1	115	0	0	40239	1	115	0	0	42471	1	115	0	1	35740	1	115	0	0
215	33	361	1	300	108	38479	1	108	0	1	38513	1	108	0	2	38503	1	108	0	3	38500	1	108	0	4			108		0																																			
215	33	362	2	300	109	38497	1	112	0	0	38466	1	112	0	0	38499	1	112	0	0	38481	1	112	0	0			109		0																																			
215	33	363	2	300	110	38493	1	113	0	0	38465	1	113	0	0	38549	1	113	0	0	38475	1	113	0	0			110		0																																			
215	33	364	2	300	111	38495	1	114	0	0	38467	1	114	0	0	40242	1	114	0	0	38490	1	114	0	0			111		0																																			
